q[nm-1]	I(q)[sr-1]_Rocca_10m_eiger2_00012_00_00001_av_ave.h5_00001_[NS12_25C]_trm=0.861327	error
7.18086660e-01	5.95372915e-02	6.82900241e-03
7.18547702e-01	6.33380562e-02	6.94920775e-03
7.19008744e-01	6.25749975e-02	6.94799144e-03
7.19469786e-01	6.28299564e-02	6.99448446e-03
7.19930887e-01	6.02056459e-02	7.00152153e-03
7.20391929e-01	6.31600842e-02	7.06668664e-03
7.20852971e-01	7.04821721e-02	7.24373851e-03
7.21314013e-01	6.41713664e-02	7.16656214e-03
7.21775115e-01	5.88408001e-02	7.14025367e-03
7.22236156e-01	6.12871349e-02	7.23518291e-03
7.22697198e-01	6.50030598e-02	7.30647612e-03
7.23158240e-01	7.49976635e-02	7.53983110e-03
7.23619282e-01	6.52434230e-02	7.39357248e-03
7.24080384e-01	6.42699748e-02	7.45874783e-03
7.24541426e-01	6.61417842e-02	7.52382586e-03
7.25002468e-01	7.36110210e-02	7.69729540e-03
7.25463510e-01	6.27779216e-02	7.60900835e-03
7.25924551e-01	6.46835491e-02	7.67061394e-03
7.26385653e-01	6.62753135e-02	7.73393596e-03
7.26846695e-01	6.60402328e-02	7.77233671e-03
7.27307737e-01	7.16229975e-02	7.91548099e-03
7.27768779e-01	6.18106425e-02	7.83641450e-03
7.28229821e-01	5.49385548e-02	7.79588986e-03
7.28690922e-01	5.95362782e-02	7.95806386e-03
7.29151964e-01	6.32145405e-02	8.05808976e-03
7.29613006e-01	6.38034940e-02	8.11558776e-03
7.30074048e-01	6.01182356e-02	8.12069699e-03
7.30535090e-01	6.09145984e-02	8.20077863e-03
7.30996192e-01	7.05753937e-02	8.43547285e-03
7.31457233e-01	6.59503937e-02	8.40505492e-03
7.31918275e-01	6.64249212e-02	8.47011153e-03
7.32379317e-01	6.79465085e-02	8.57926812e-03
7.32840419e-01	6.58082217e-02	8.60808976e-03
7.33301461e-01	6.79886639e-02	8.74689315e-03
7.33762503e-01	6.32336587e-02	8.69743340e-03
7.34223545e-01	7.03440905e-02	8.90574418e-03
7.34684587e-01	6.38712719e-02	8.89184698e-03
7.35145688e-01	5.94959557e-02	8.90891254e-03
7.35606730e-01	6.35589063e-02	9.08448920e-03
7.36067772e-01	6.10408187e-02	9.13836621e-03
7.36528814e-01	5.41418009e-02	9.06627253e-03
7.36989856e-01	6.39292598e-02	9.39100608e-03
7.37450957e-01	5.72794192e-02	9.32073966e-03
7.37911999e-01	5.99635243e-02	9.47592873e-03
7.38373041e-01	6.60634413e-02	9.68814082e-03
7.38834083e-01	6.31669462e-02	9.72759351e-03
7.39295125e-01	5.72912879e-02	9.73237865e-03
7.39756227e-01	5.71107082e-02	9.81337391e-03
7.40217268e-01	6.11158833e-02	1.00626666e-02
7.40678310e-01	6.40942454e-02	1.02368463e-02
7.41139352e-01	5.89594357e-02	1.02080340e-02
7.41600454e-01	6.43415675e-02	1.04684662e-02
7.42061496e-01	6.16880134e-02	1.05090356e-02
7.42522538e-01	5.88322170e-02	1.06394691e-02
7.42983580e-01	6.24687895e-02	1.08216908e-02
7.43444622e-01	6.43440410e-02	1.10609364e-02
7.43905723e-01	6.86104745e-02	1.13008106e-02
7.44366765e-01	6.25752583e-02	1.12531018e-02
7.44827807e-01	5.96799366e-02	1.14657208e-02
7.45288849e-01	6.07503168e-02	1.16058458e-02
7.45749891e-01	6.43115789e-02	1.18897371e-02
7.46210992e-01	5.78754358e-02	1.18529452e-02
7.46672034e-01	6.17488213e-02	1.21939350e-02
7.47133076e-01	6.38335943e-02	1.25834020e-02
7.47594118e-01	5.96897416e-02	1.25948340e-02
7.48055160e-01	6.75318465e-02	1.30873602e-02
7.48516262e-01	7.25261420e-02	1.35042546e-02
7.48977304e-01	5.57410493e-02	1.32618397e-02
7.49438345e-01	5.45853972e-02	1.35673713e-02
7.49899387e-01	5.85719869e-02	1.39119951e-02
7.50360489e-01	6.59656376e-02	1.44796520e-02
7.50821531e-01	7.73908198e-02	1.51347322e-02
7.51282573e-01	7.29630366e-02	1.53314741e-02
7.51743615e-01	6.50218278e-02	1.55897718e-02
7.52204657e-01	6.38437495e-02	1.59534700e-02
7.52665758e-01	6.27347678e-02	1.65503826e-02
7.53126800e-01	6.04007058e-02	1.69036053e-02
7.53587842e-01	6.17821626e-02	1.75053645e-02
7.54048884e-01	6.14198856e-02	1.83220617e-02
7.54509926e-01	5.74750677e-02	1.86717696e-02
7.54971027e-01	5.19229770e-02	1.92279201e-02
7.55432069e-01	8.97970051e-02	2.18486600e-02
7.55893111e-01	8.16669539e-02	2.23890971e-02
7.56354153e-01	6.01707175e-02	2.29096878e-02
7.56815195e-01	7.92683512e-02	2.51827985e-02
7.57276297e-01	8.07548612e-02	2.69602835e-02
7.57737339e-01	8.86709690e-02	3.03646959e-02
7.58198380e-01	4.87058870e-02	3.08813993e-02
7.58659422e-01	5.48510328e-02	3.58461067e-02
7.59120464e-01	7.37538636e-02	4.40774783e-02
7.59581566e-01	7.73130506e-02	5.92510775e-02
7.60042608e-01	5.63284084e-02	9.96025428e-02
